Title (News Shots) ,ID,Date
"Biocon and Mylan Launch Semglee (biosimilar, Insulin Glargine) in Australia",21522,03-10-2019
Philips Collaborates with Air Ambulance Kent Surrey Sussex to Provide Emergency Services in the UK,21531,03-10-2019
Eli Lilly Reports Results of Taltz (ixekizumab) in Head-to-Head P-IV IXORA-R Study for Moderate to Severe Plaque Psoriasis,21538,03-10-2019
Merck's Keytruda Receives NMPA's Approval as Monotherapy for 1L Treatment of Advanced Non-Small Cell Lung Cancer with PD-L1 Tumor Expression in Chinaï»¿,21547,03-10-2019
Eli Lilly Reports the Availability of Emgality (galcanezumab) to Prevent Migraine in Canada,21565,03-10-2019
Novo Nordisk Collaborates with Noom to Provide Digital Health Solutions Targeting Weight Management in Patients with Obesity,21584,03-10-2019
Takeda Signs a License Agreement with Goldfinch Bio for its GFB-024 to Treat Rare and Metabolic Kidney Diseases,21607,04-10-2019
Gilead's Descovy Receives the US FDA's Approval for HIV Pre-Exposure Prophylaxis ï»¿,21618,04-10-2019
AstraZeneca's Fasenra Pen (Pre-Filled Auto-Injector) Receives the US FDA's Approval for Severe Eosinophilic Asthmaï»¿,21642,04-10-2019
Silver Cloud Health Partners with Microsoft to Deploy AI for Enhancing its Digital Mental Healthcare,21651,04-10-2019
Arbutus to Discontinue its P-Ia/Ib Clinical Study of AB-506 to Treat Patients with Chronic Hepatitis B,21664,04-10-2019
Janssen's Niraparib Receives the US FDA's Breakthrough Therapy Designation for Metastatic Castration-Resistant Prostate Cancer,21667,04-10-2019
AveXis Reports Results of AVXS-101 (Intrathecal) in P-I/II STRONG Study for Patients with SMA Type 2,21702,07-10-2019
Takeda Signs Multi-Target Strategic Collaboration with Prometheus to Develop Targeted Therapies for Inflammatory Bowel Disease,21711,07-10-2019
Eli Lilly Report Results of Cyramza (ramucirumab) in P-III RELAY Study for 1L Treatment of EGFR-Mutated Non-Small Cell Lung Cancer,21728,07-10-2019
"Alvogen and Pfenex's PF708 (biosimilar, teriparatide) Receives FDA's Approval for the Treatment of Osteoporosisï»¿",21735,07-10-2019
Pfizer Signs an Exclusive Worldwide License Agreement with Akcea for its AKCEA-ANGPTL3-L(Rx),21744,07-10-2019
Biofourmis' Biovitals Analytics Engine Receives FDA's 510(k) Clearance for Ambulatory Physiologic Monitoringï»¿,21748,07-10-2019
Innovate Merging with RDD Pharma to Form New Gastroenterology Company Focusing on Specialty Rare and Orphan Diseases,21776,08-10-2019
Allergan to Launch Three REFRESH RELIEVA Lubricant Eye Drops Expanding its REFRESH Portfolio,21784,08-10-2019
MSD Signs a Research and Option to License Agreement with 4D Pharma to Develop Live Biotherapeutics for Vaccines,21794,08-10-2019
Medtronic Initiates Worldwide Pivotal Study to Evaluate its Extravascular Implantable Cardioverter Defibrillator System,21801,08-10-2019
Novartis' Beovu (brolucizumab) Receives FDA's Approval for the Treatment of Wet Age-Related Macular Degeneration,21813,08-10-2019
Gilead Reports Submission of NDA to MHLW for Filgotinib to Treat Rheumatoid Arthritis in Japan,21818,08-10-2019
GSK Signs a Five Years Collaboration with Lyell to Develop Technologies Improving Cell Therapies for Cancer,21825,09-10-2019
AstraZeneca Canada's Calquence (acalabrutinib) Receives Health Canada Approval for Patients Previously Treated with Mantle Cell Lymphoma (MCL),21833,09-10-2019
Prevail Signs an Agreement with Lonza to Develop and Manufacture AAV9 Gene Therapy Programs for Patients with Neurodegenerative Diseases,21842,09-10-2019
Amgen Canada's EVENITY (romosozumab) Receives Health Canada Approval to Treat Osteoporosis in Postmenopausal Women at High Risk for Fracture,21850,09-10-2019
GE Healthcare Signs a Worldwide Development and Commercialization Agreement with Theragnostics for Late Stage PSMA Diagnostic for Prostate Cancer,21861,09-10-2019
"Samsung Bioepis Reports Real-World Data of Benepali (biosimilar, etanercept) in Patients with Psoriasis at EADV 2019",21863,09-10-2019
Bluebird Bio Signs a Three-Year Research Collaboration with Novo Nordisk to Develop In-Vivo Genome Editing Therapies for Hemophilia A,21876,09-10-2019
Mitsubishi Tanabe Signs a License Agreement with Viela Bio for its Inebilizumab,21893,10-10-2019
Evotec Signs an Agreement with Celmatix to Develop Pre-Clinical Candidates for Women Health,21903,10-10-2019
Boehringer Ingelheim Reports Results of OFEV (nintedanib) in P-III INBUILD Trial for Patients with Chronic Fibrosing Interstitial Lung Disease with Progressive Phenotype (1),21914,10-10-2019
Bayer Launches a LifeHub UK for the Development of AI-Enabled Imaging Solutions Enhancing Data-Driven Drug Discovery and Disease Diagnosis,21923,10-10-2019
Sun Pharma Reports Four Years Result of Ilumya (tildrakizumab-asmn) in P-III reSURFACE 1 and 2 Trials in Patients with Moderate-to-Severe Plaque Psoriasis,21933,10-10-2019
UCB to Acquire Ra Pharma to Improve Therapies for Patients with Myasthenia Gravis and Other Rare Diseases,21940,10-10-2019
Reata Regains Exclusive Worldwide Rights of its Nrf2 Activator Product Platform from AbbVie,21949,10-10-2019
Aclaris to Divest its Rhofade (oxymetazoline hydrochloride) with all IPR Rights to EPI Health,21957,11-10-2019
Bayer's G4A Digital Health Partnerships Program Signs an Agreement with Eleven Digital Health Startups Transforming Digital Health Solutions,21971,11-10-2019
Boehringer Ingelheim's Ofev (nintedanib) Receives the US FDA's Breakthrough Therapy Designation for Chronic Fibrosing ILDs with a Progressive Phenotype,21979,11-10-2019
Biocon Biologics Signs an In-License Agreement with Just - Evotec Biologics,21993,11-10-2019
Alexion Signs an Option to Co-Develop and Commercialize Agreement with Stealth for Elamipretide,22005,11-10-2019
OraSure Technologies' Rapid Diagnostic OraQuick Ebola Rapid Antigen Test Receives the US FDA Marketing Approval for Detection of Ebola Virus Antigens,22012,11-10-2019
ï»¿Alnylam Reports Submission of MAA to Brazilian Health Regulatory Agency for Onpattro (patisiran) to Treat Hereditary ATTR Amyloidosis with Polyneuropathy,22013,11-10-2019
ï»¿ImaginAb Collaborates with Three Global Pharmaceutical Companies Focusing on the Development of its CD8 ImmunoPET Technology,22044,14-10-2019
Roche Reports Results of MabThera/Rituxan (rituximab) in P-III PEMPHIX Study for Pemphigus Vulgarisï»¿,22054,14-10-2019
ï»¿Lilly's Reyvow (lasmiditan) Receives FDA's Approval as the First Therapy in a New Class of Acute Treatment for Migraine,22063,14-10-2019
ï»¿Exact Sciences and Mayo Clinic Initiate Voyage Study Evaluating the Real-World Impact of Cologuard,22073,14-10-2019
ï»¿Aytu BioScience to Acquire Cerecor's Prescription Product Portfolio for $17M,22085,14-10-2019
ï»¿Sanofi Launches its First Digital Manufacturing Facility for Delivering Next-Generation Biologics in Massachusetts,22095,15-10-2019
ï»¿Takeda to Divest its Portfolio of Select OTC and Non-Core Assets to Acino for ~$200M in NEMEA Countries,22105,15-10-2019
ï»¿Abbott Collaborates with Omada Health to Provide Integrated Digital Health and Coaching Experience for Patients with Type 2 Diabetes,22116,15-10-2019
ï»¿Bayer and Janssen's Xarelto (rivaroxaban) Receive FDA's Approval to Prevent Venous Thromboembolism in Acutely Ill Patients,22124,15-10-2019
ï»¿Kyowa Kirin Reports the Availability of Nourianz (Istradefylline) to Treat Parkinson's Disease â€œOffâ€ Episodes in the US,22134,15-10-2019
CRISPR Therapeutics and KSQ Therapeutics Cross Licenses their IP Rights to Facilitate Cell Therapy Programs in Oncologyï»¿,22145,15-10-2019
ï»¿Reata Reports Results of Omaveloxolone in P-II MOXIe Registrational Study for Patients with Friedreich's Ataxia,22152,15-10-2019
ï»¿Abbott and Tandem Collaborate to Explore Integrated Diabetes Solutions Improving Diabetes Management,22165,16-10-2019
ï»¿Sanofi and Kaken to Terminate their Co-Marketing Agreement for Clexane by the Year End 2019,22175,16-10-2019
ï»¿Daiichi Sankyo Acquires Rights for Astellas' Three Therapies to Boost its Presence in Asia,22184,16-10-2019
ï»¿ProQR's Sepofarsen Receives FDA's Rare Pediatric Disease Designation to Treat Leber's Congenital Amaurosis 10,22194,16-10-2019
Alexion to Acquire Achillion for ~$930Mï»¿,22203,16-10-2019
Lilly Reports Results Pegilodecakin + Folfox in P-III SEQUOIA Study for Metastatic Pancreatic Cancerï»¿,22210,16-10-2019
ï»¿Sandoz Terminates its Prescription Digital Therapies Agreement with Pear Therapeutics,22220,17-10-2019
ï»¿AstraZeneca Collaborates with PetaGene to Deploy PetaSuite in its Core Genomics Initiative,22231,17-10-2019
ï»¿AstraZeneca and Daiichi Report the US FDA's Acceptance of BLA for Trastuzumab deruxtecan (DS-8201) and Granted Priority Review,22241,17-10-2019
Sun Pharma Launches Drizalma Sprinkle (duloxetine delayed-release capsules) for Neuro-Psychiatric and Pain Disorders in the USï»¿,22249,17-10-2019
Ipsen Signs Exclusive Worldwide License Agreement with Blueprint to Develop &amp; Commercialize BLU-782 for Fibrodysplasia Ossificans Progressivaï»¿,22256,17-10-2019
UCB Reports Results of Bimekizumab in P-III BE VIVID Study to Treat Moderate to Severe Chronic Plaque Psoriasisï»¿,22267,17-10-2019
Fitbit Collaborates with BMS-Pfizer Alliance Focusing on Improving Atrial Fibrillation Detectionï»¿,22279,18-10-2019
ï»¿Roche's Xofluza (baloxavir marboxil) Receives the US FDA's Approval for People at High Risk of Developing Influenza-Related Complications,22288,18-10-2019
Amgen and UCB's Evenity (Romosozumab) Receive CHMP Positive Opinion to Treat Severe Osteoporosis in Postmenopausal Women at High Risk of Fractureï»¿,22297,18-10-2019
Cipla to Acquire Venus Remedies' Elores to Strengthen its Critical Care Footprints in India,22310,18-10-2019
Merck's V920 Ebola Zaire Vaccine Receives CHMP Positive Opinion to Protect Against Ebola Virus Disease,22319,18-10-2019
AbbVie's Rinvoq (Upadacitinib) Receives CHMP Positive Opinion to Treat Moderate to Severe Active Rheumatoid Arthritisï»¿,22327,18-10-2019
Johnson &amp; Johnson Initiates Voluntarily Recall of a Single Lot of its Baby Powder in the US,22335,18-10-2019
Roche Reports Result of Tecentriq (atezolizumab) + Avastin (bevacizumab) in P-III IMbrave150 Study for Unresectable Hepatocellular Carcinoma,22357,21-10-2019
GSK to Divest its Rabipur and Encepur Vaccines to Bavarian Nordic for ~1B,22369,21-10-2019
ï»¿AstraZeneca's Farxiga (dapagliflozin) Receives the US FDA's Approval for Reducing the Risk of Hospitalization for Heart Failure in Patients with Type-2 Diabetes,22378,21-10-2019
ï»¿Sartorius to Acquire Danaher's Life Science Portfolio for $750M,22384,21-10-2019
ï»¿Janssen's Stelara (ustekinumab) Receives the US FDA's Approval for Moderately to Severely Active Ulcerative Colitis,22392,21-10-2019
ï»¿Humana and Microsoft Collaborate to Reimagine Health Leveraging Azure Cloud and AI with Voice Technologies,22404,22-10-2019
ï»¿Bayer to Terminate its JV Agreement with CRISPR Therapeutics,22412,22-10-2019
ï»¿Takeda Acquires Exclusive Worldwide License Rights for COUR's CNP-101 to Treat Celiac Disease,22421,22-10-2019
ï»¿Pfizer and OPKO Reports Results of Somatrogon in P-III Study for Children with Growth Hormone Deficiency,22430,22-10-2019
ï»¿Vertex's Trikafta (elexacaftor/tezacaftor/ivacaftor and ivacaftor) Receives the US FDA's Approval to Treat the Underlying Cause of Cystic Fibrosis,22440,22-10-2019
ï»¿BMS Reports Result of Opdivo (nivolumab) + Yervoy (ipilimumab) + CT in P-III CheckMate-9LA Study as 1L Therapy for Lung Cancer,22448,22-10-2019
"ï»¿Alvogen Signs an Exclusive Commercialization Agreement with Three Pharma Companies for PF708 (biosimilar, teriparatide)",22455,23-10-2019
ï»¿Novo Nordisk's Fiasp (insulin aspart injection) Receives the FDA's Approval for use in Insulin Infusion Pumps to Treat Type 1 or Type 2 Diabetes,22462,23-10-2019
ï»¿Biogen and Eisai Plan to File BLA to the US FDA for Aducanumab to Treat Alzheimer's Disease,22474,23-10-2019
ï»¿BerGenBio's Bemcentinib Receives the US FDA's Fast Track Designation for Relapsed Acute Myeloid Leukemia,22482,23-10-2019
ï»¿Brii Biosciences Collaborates with Qpex to Develop and Commercialize Antibiotics for Drug-Resistant Infections in China,22493,23-10-2019
ï»¿Biomica Signs an Agreement with Weizmann Institute of Science to Develop a Selective Treatment Against Antibiotic-Resistant Bacteria,22501,23-10-2019
Novartis Collaborates with Pliant Therapeutics to Develop Therapies for NASH and Fibrotic Diseases,22512,24-10-2019
ï»¿GSK's Zejula (niraparib) Receives FDA's Approval for Late-line Treatment in Women with Recurrent Ovarian Cancer,22520,24-10-2019
Bausch Health In-Licenses Clearside's Xipere (triamcinolone acetonide suprachoroidal injectable suspension) For Macular Edema Associated with Uveitisï»¿,22526,24-10-2019
ï»¿NovoCodex Collaborates with Ambrx to Develop and Commercialize its ARX305 in China,22531,24-10-2019
ï»¿WHO Signs MoU with IGBA for Promoting the Access to Biosimilars and Generics,22538,24-10-2019
ï»¿AbbVie Collaborate with Cystic Fibrosis Foundation to Advance CFTR Potentiator,22555,25-10-2019
ï»¿Allergan's BOTOX (onabotulinumtoxinA) Receives the US FDA's Approval for Pediatric Patients with Lower Limb Spasticity Excluding Spasticity Caused by Cerebral Palsy,22563,25-10-2019
ï»¿Astellas' Xospata (gilteritinib) Receives EC's Approval as Monotherapy for Relapsed or Refractory Acute Myeloid Leukemia with a FLT3 Mutation,22571,25-10-2019
ï»¿Zentiva to Acquire Alvogen's Generics and OTC Business in Central and Eastern Europe,22583,25-10-2019
ï»¿NHS England Signs an Agreement with Vertex to Access All Licensed Cystic Fibrosis Therapies,22594,25-10-2019
ï»¿Urology San Antonio Collaborates with Anixa Biosciences on Ccheck Prostate Cancer Study,22601,25-10-2019
ï»¿Gilead Collaborates with Glympse Bio to Utilize Biomarker Technology in NASH Clinical Program,22610,29-10-2019
ï»¿AstraZeneca Reports Results of Imfinzi (durvalumab) and Imfinzi + Tremelimumab in P-III POSEIDON Study as 1L Treatment for Stage IV Non-Small Cell Lung Cancer,22619,29-10-2019
ï»¿Pfizer's Bavencio (avelumab) + Axitinib Dual Regimen Receive EC's Approval as 1L Treatment for Advanced Renal Cell Carcinoma,22630,29-10-2019
GSK Reports Results of M72/AS01E in P-IIb Study for the Prevention of Pulmonary Tuberculosis Disease,22640,29-10-2019
MorphoSys and Galapagos in Collaboration with Novartis Terminate Clinical Development of MOR106 in Atopic Dermatitis,22646,29-10-2019
ï»¿Astellas' ASP1128 Receives the US FDA's Fast Track Designation for Patients at High Risk of Acute Kidney Injury,22655,29-10-2019
Boehringer Ingelheim Collaborates with The Defeat-NCD Partnership to Tackle the Impacts of Non-Communicable Diseases,22667,30-10-2019
"GSK's Benlysta (belimumab, IV) Receives EC's Approvals as the First Biologic to Treat Lupus in Children",22678,30-10-2019
AstraZeneca Divests Rights of Seroquel and Seroquel XR to Cheplapharm in Europe and Russia,22688,30-10-2019
Roche Reports EMA and FDA's Acceptance of Marketing Application for Satralizumab to Treat Neuromyelitis Optica Spectrum Disorder,22701,30-10-2019
Novartis Reports FDA's Hold on P-I/II Intrathecal Study Evaluating Zolgensma/AVXS-101 (onasemnogene abeparvovec-xioi) for Spinal Muscular Atrophy Type 2,22709,30-10-2019
LEO Pharma Signs an Option Agreement with Ubiquigent to Access its Two Novel Therapies,22715,30-10-2019
Biogen and Alkermes' Vumerity (diroximel fumarate) Receive FDA's Approval for Multiple Sclerosis,22724,30-10-2019
Pear Therapeutics Signs an Agreement with Ironwood to Assess Prescription Digital Therapeutics for GI Indications,22735,31-10-2019
Astellas Signs an Exclusive License Agreement with Pandion to Deliver Immunomodulators for Autoimmune Diseases of the Pancreas,22743,31-10-2019
Johnson &amp; Johnson Vision Launches TECNIS Eyhance Monofocal Intraocular Lens for Post Cataract Surgery Patients in India,22752,31-10-2019
