Title (News Shots) ,ID,Date
WuXi Biologics to Acquire Pfizer's Biologics Manufacturing Facilities in China,57482,18-03-2021
Merck Signs a Five-Year Agreement with M2GEN to Advance Cancer Therapies,57487,18-03-2021
FSD Pharma Signs a License Agreement with Innovet to Develop Veterinary Drugs for Gastro-Intestinal Diseases in Dogs and Cats,57495,18-03-2021
Merck's Keytruda (pembrolizumab) Receives the EC's Approval in Adults &amp; Pediatric patients with R/R cHL,57499,18-03-2021
Durect's Posimir (bupivacaine solution) Receives the US FDA's Approval for the Treatment of Post-Surgical Pain,57506,02-02-2021
Sarepta's Amondys 45 (casimersen) Receives the US FDA's Approval for DMD in Patients Amenable to Skipping Exon 4,57509,25-02-2021
GSK Initiates P-III Study of GSK3511294 (GSK'294) for the Treatment of Severe Asthma,57515,18-03-2021
B. Braun's Acetaminophen Injection Receives the US FDA Approval in Multiple Doses,57526,25-02-2021
Gilead Expands its Collaboration with Novo Nordisk to Evaluate Triple Combination Regimen for Compensated Cirrhosis (F4) due to NASH,57540,19-03-2021
Boston Signs Out-License and Option Agreement with GSK to Advance Two Programs for Oncology and CNS Disorders,57544,19-03-2021
Pfizer Signs a WW License Agreement with Pyxis to Develop and Commercialize Two ADC Candidates,57550,19-03-2021
Sarepta Therapeutics Report Results of SRP-9003 for the Treatment of Limb-Girdle Muscular Dystrophy Type 2E,57557,19-03-2021
Kiniksa's Arcalyst (rilonacept) Receives the US FDA's Approval for the Treatment of Pericarditis,57562,19-03-2021
Takeda Collaborates with Anima to Discover and Develop mRNA Translation Modulators for Neurological Diseases,57568,19-03-2021
BMS Reports the US FDA's Acceptance of NDA for Mavacamten to Treat Symptomatic Obstructive Hypertrophic Cardiomyopathy (oHCM),57592,22-03-2021
Merck Presents Results of Keytruda (pembrolizumab) + Lenvima (lenvatinib) in P-III KEYNOTE-775/Study 309 trial for the Treatment of Advanced Endometrial Cancer at SGO,57597,22-03-2021
Janssen's Ponvory (ponesimod) Receives the US FDA's Approval for the Treatment of Relapsing Multiple Sclerosis,57602,22-03-2021
BridgeBio Presents Results of Encaleret in P-IIb Study for the Treatment of ADH1 at ENDO 2021,57616,22-03-2021
BioMarin Report Results of Vosoritide in P-III OLE Study for the Treatment of Children with Achondroplasia at ENDO 2021,57617,22-03-2021
AstraZeneca's AZD1222 Meets its Primary Endpoint in Preventing COVID-19,57623,22-03-2021
Takeda Collaborates with Evotec on RNA Targeting Drug Development,57633,23-03-2021
Roche Reports Results of Tecentriq in P-III IMpower010 Study for Patients with Early Lung Cancer,57639,23-03-2021
Roche Pauses Dosing of Tominersen in P-III GENERATION HD1 for Manifest Huntington's Disease,57644,23-03-2021
Insulet Presents Results of Omnipod 5 Automated Insulin Delivery System for T1D at ENDO 2021,57651,23-03-2021
Novo Nordisk Receives the US FDA's Refusal to File Letter for Semaglutide to Treat T2D,57660,23-03-2021
Regeneron Reports Results of REGEN-COV Antibody Cocktail in P-III Trial to Prevent COVID-19,57664,23-03-2021
Roche Launches New Configurations for Cobas Pro to Increase Testing Efficiency,57677,24-03-2021
Zealand's Zegalogue (dasiglucagon) Receives the US FDA's Approval for the Treatment of Severe Hypoglycemia,57680,24-03-2021
Incyte's Pemazyre (pemigatinib) Receives MHLW's Approval for Unresectable Biliary Tract Cancer with a FGFR2 Fusion Gene,57689,24-03-2021
Fresenius Medical Care Collaborates with DaVita to Expand the Use of NxStage Home Hemodialysis Machines,57696,24-03-2021
Novo Nordisk Presents Results of Semaglutide in P-IIIa STEP 4 Trial to Treat Obesity at ENDO 2021,57700,24-03-2021
Bayer's Vitrakvi Receives MHLW's Approval for the Treatment of NTRK Fusion-Positive Advanced or Recurrent Solid Tumors,57709,24-03-2021
AstraZeneca Reports Results of AZD1222 in Primary Analysis of P-III Trial for the Prevention of COVID-19,57723,25-03-2021
Chugai's Polivy Receives MHLW's Approval for Relapsed or Refractory Diffuse Large B-cell Lymphoma,57728,25-03-2021
J&amp;J Visions' Acuvue Theravision with Ketotifen Receives MHLW's Approval for Vision Correction and Allergic Eye Itch,57736,25-03-2021
"EirGenix Report Results of EG12014 (biosimilar, trastuzumab) in P-III Trial for HER2-Positive Breast Cancer",57744,25-03-2021
ProQR Reports Results of QR-421 in P-I/II Stellar Trial for Usher Syndrome,57746,25-03-2021
Pfizer and Myovant Report Results of Relugolix Combination Therapy in P-III LIBERTY Withdrawal Study in Women with Uterine Fibroids,57753,25-03-2021
BMS Report Results of Relatlimab + Opdivo (nivolumab) in P-II/III RELATIVITY-047 Study in Patients with Previously Untreated Metastatic or Unresectable Melanoma,57774,26-03-2021
Takeda Reports EMA's Acceptance of TAK-003 for the Prevention of Dengue,57780,26-03-2021
Astellas and Seagen Report EMA's Acceptance of MAA for Enfortumab Vedotin to Treat Locally Advanced or Metastatic Urothelial Cancer,57785,26-03-2021
Immunai Acquire Dropprint Genomics to Expand its Target Discovery Capabilities,57791,26-03-2021
Tetra Bio-Pharma Initiates Additional Studies of ARDS-003 in Neuroinflammation and Antiviral Diseases,57796,26-03-2021
Pfizer and BioNTech Initiate COVID-19 Vaccine Trial in Children Under 12,57802,26-03-2021
BMS and bluebird bio's Abecma (idecabtagene vicleucel) Receive the US FDA's Approval as the First Anti-BCMA CAR T Cell Therapy for R/R Multiple Myeloma,57815,29-03-2021
GSK's Benlysta (belimumab) Receives CHMP's Opinion Recommending its Approval for Active Lupus Nephritis,57825,29-03-2021
Helius Medical's PoNS Receives the US FDA's Approval to Improve Gait in Multiple Sclerosis Patients,57830,29-03-2021
GSK and VIR Report EUA Submission to the US FDA for VIR-7831 to Treat COVID-19,57834,29-03-2021
Qiagen's NeuMoDx Multiplex Test Receives the US FDA's EUA and Expands its COVID-19 Portfolio,57841,29-03-2021
Roche's Tecentriq Receives CHMP's Positive Opinion for 1L Treatment for Metastatic Non-Small Cell Lung Cancer,57847,29-03-2021
"Samsung Bioepis Expand its Footprints with the Launch of Hadlima (biosimilar, adalimumab) in Australia and Canada",57864,30-03-2021
Roche and PTC's Evrysdi (risdiplam) Receive the EC's Approval as First and Only at Home Treatment For Spinal Muscular Atrophy,57872,30-03-2021
Medtronic's Harmony Transcatheter Pulmonary Valve Receives the US FDA's Approval for Patients with Congenital Heart Disease,57879,30-03-2021
Eli Lilly along with VIR and GSK Report Results of Bamlanivimab + VIR-7831 in P-II BLAZE-4 Study for Low-Risk Adults with COVID,57889,30-03-2021
Cipla Expands its Partnership with Alvotech to Commercialize Biosimilars in Australia and New Zealand,57892,02-03-2021
Cerecor Signs a Worldwide License Agreement with Kyowa Kirin for CERC-00,57903,30-03-2021
Novartis' Kesimpta (ofatumumab) Receives the EC's Approval for Adult Patients with Relapsing Multiple Sclerosis,57908,30-03-2021
Novartis In-Licenses Fibroblast Activation Protein (FAP) to Expand its Oncology Radioligand Pipeline,57931,31-03-2021
Merck to Acquire Alydia Health for ~$240M on Behalf of its Planned Spinoff of Organon,57934,31-03-2021
AbbVie Reports the US FDA's Acceptance of NDA for Atogepant as a Preventive Treatment for Migraine,57940,31-03-2021
Ipsen's Cabometyx + Opdivo Receive EC's Approval as a 1L Treatment for Patients with Advanced Renal Cell Carcinoma,57949,31-03-2021
Amgen to Acquire Rodeo Therapeutics for ~$721M,57954,31-03-2021
Waters Launches Peptide Multi-Attribute Method for BioAccord System to Develop and Commercialize Biosimilars,57957,18-03-2021
Roche Launches Elecsys Epstein-Barr Virus (EBV) Immunoassay Panel to Identify EBV Infection Staging,57961,31-03-2021
"Samsung Bioepis and Yuhan Collaborate for the Commercialization of Adalloce (biosimilar, adalimumab) in Korea",57980,15-03-2021
mAbxience Collaborates with ABEC to Expand Biosimilar and CDMO Manufacturing Capacity,57990,23-03-2021
"Henlius Reports First Patient Dosing in P-II/III Study of HLX10 + HLX04 (biosimilar, bevacizumab) for 1L mCRC",57998,11-03-2021
"Henlius' HLX04-O (biosimilar, bevacizumab) Receives the US FDA's IND Approval for wAMD",58002,19-03-2021
"Formycon and Bioeq Confirms BLA Submission Strategy and Timeline for FYB201 (biosimilar, ranibizumab)",58006,01-03-2021
BridgeBio Collaborates with Helsinn to Co- Develop and Commercialize Infigratinib in Oncology,58012,01-04-2021
BioXcel Report Results of BXCL501 in P-Ib/II RELEASE Study for the Treatment of Opioid Withdrawal Symptoms,58022,01-04-2021
Amryt Reports NDA Submission for Oleogel-S10 (filsuvez) to Treat Cutaneous Manifestations of Junctional and Dystrophic Epidermolysis Bullosa,58031,01-04-2021
ADQ to Acquire Amoun Pharmaceutical from Bausch Health for ~$740M,58036,01-04-2021
Sanofi's Sarclisa (isatuximab-irfc) + Carfilzomib and Dexamethasone Receives the US FDA's Approval for the Treatment of R/R Multiple Myeloma,58041,01-04-2021
"Alnylam Report Results of Lumasiran in P-III ILLUMINATE-A Study for Primary Hyperoxaluria Type 1, Published in NEJM",58046,01-04-2021
BeyondSpring Submits NDA to the US FDA and China NMPA for Plinabulin to Prevent CT-Induced Neutropenia,58058,02-04-2021
Kite Reports Submission of sBLA to the US FDA for Tecartus in Adult Patients with R/R Acute Lymphoblastic Leukemia,58062,02-04-2021
Janssen and SpringWorks Reports Dosing of First Patient in P-Ib trial for Nirogacestat + Teclistamab to Treat Relapsed or Refractory Multiple Myeloma,58067,02-04-2021
Revance Presents Results of DaxibotulinumtoxinA for Injection in P-III ASPEN-1 Trial for the Treatment of Cervical Dystonia at AAN2021,58073,02-04-2021
"Acceleron Presents Results of Sotatercept in P-II PULSAR Trial for the Treatment of Pulmonary Arterial Hypertension, Published in NEJM",58078,02-04-2021
Pfizer and BioNTech Report Results of BNT162b2 to Prevent COVID-19,58083,02-04-2021
Merck KGaA Exercises Third Option in its Immuno-Oncology Collaboration with F- star,58104,05-04-2021
Gilead Expands its Collaboration with AbCellera to Develop Antibodies Against Multiple Indications,58107,05-04-2021
Taiho Oncology's Futibatinib (TAS-120) Receives the US FDA's Breakthrough Therapy Designation for Advanced Cholangiocarcinoma,58113,05-04-2021
Lilly's Taltz (ixekizumab) Receives Health Canada's Approval for Pediatric Patients with Moderate to Severe Plaque Psoriasis,58115,05-04-2021
"mAbxience's MB02 (biosimilar, bevacizumab) Receives EC's Approval for the Treatment of Cancer",58125,05-04-2021
uniQure Reports Completion of Enrollment in First Cohort of P- I/II Trial for AMT-130 to Treat Huntington's Disease,58131,05-04-2021
Sorrento to Acquire ACEA Therapeutics for ~$488M,58146,06-04-2021
Welldoc Expands their Partnership with Dexcom to Offer Type 2 Diabetes Management Solution,58150,06-04-2021
Ultragenyx Collaborates with n-Lorem Foundation to Advance Personalized Medicines Treatment for Patients with Ultra-Rare Diseases,58155,06-04-2021
Exelixis Reports the US FDA's Acceptance of IND for XB002 in Patients with Advanced Solid Tumors,58161,06-04-2021
Horizon Presents Results of Uplizna (inebilizumab-cdon) in N-MOmentum Trial for NMOSD at AAN 2021,58166,06-04-2021
Passage Bio's PBKR03 Receives EC's Orphan Drug Designation for Krabbe Disease,58171,06-04-2021
The US FDA Extends Review Period of Olumiant's sNDA to Treat Moderate to Severe Atopic Dermatitis,58187,07-04-2021
Pear Sign a Multiple Agreements to Expands its Prescription Digital Therapeutic Platform,58191,07-04-2021
Progenity Signs an Agreement with Ionis Pharmaceuticals to Evaluate Oral Biotherapeutics Delivery System with Antisense Oligonucleotides,58196,07-04-2021
AstraZeneca Collaborates with MGH to Accelerate Digital Health Solutions,58201,07-04-2021
J&amp;J Vision Collaborates with Menicon to Offer Contact Lenses for Managing the Progression of Myopia in Children,58207,07-04-2021
Novartis Collaborates with Artios Pharma to Discover Next Generation DDR Cancer Therapies,58219,07-04-2021
BMS and PsiOxus Therapeutics Expand their 2016 Immuno-Oncology Collaboration,58230,08-04-2021
"Biogen's Tysabri (natalizumab, SC) Receives EC's Marketing Authorization to Treat Relapsing-Remitting Multiple Sclerosis",58235,08-04-2021
AbbVie Submits Regulatory Applications to the US FDA and EMA for Skyrizi (risankizumab) to Treat Psoriatic Arthritis,58241,08-04-2021
Merck KGaA Selects PRA's Remote Patient Monitoring Platform for Human Growth Hormone Treatment System,58250,08-04-2021
Daiichi Sankyo Reports First patient Dosing in P- I/II Trial of DS-1594 to Treat Acute Myeloid Leukemia and Acute Lymphoblastic Leukemia,58255,08-04-2021
Lilly and Incyte Report Results of Baricitinib in P-III COV-BARRIER Study for Hospitalized Patients with COVID-19,58260,08-04-2021
"Biogen Signs a License and Commercialization Agreement with Bio-Thera for BAT1806 (biosimilar, tocilizumab) to Treat Moderate to Severe Rheumatoid Arthritis",58312,09-04-2021
Hologic to Acquire Mobidiag for ~ $795M,58322,09-04-2021
Merck Report Results of Keytruda (pembrolizumab) in P-III KEYNOTE-564 Trial as Adjuvant Treatment for Renal Cell Carcinoma,58328,09-04-2021
BMS Reports Results of Opdivo (nivolumab) + CT or Yervoy (ipilimumab) in P-III CheckMate -648 Trial for Unresectable Advanced or Metastatic ESCC,58335,09-04-2021
PlantForm Signs Research and Development Agreement with Bio-Manguinhos/Fiocruz to Develop Biosimilar Pembrolizumab,58340,09-04-2021
Evotec and Exscientia Initiate Human Clinical Trials of their Novel Immuno-Oncology Drug,58345,09-04-2021
Sanofi to Acquire Tidal Therapeutics for ~$470M,58364,12-04-2021
Roche Report Results of Ab Cocktail (Casirivimab + Imdevimab) in P-III REGN-COV 2069 Trial for Symptomatic COVID 19 Infection,58368,12-04-2021
AstraZeneca's Farxiga (dapagliflozin) Fails to Meet its Primary Endpoint in P-III DARE-19 Trial for COVID 19,58375,12-04-2021
Daiichi Sankyo Initiates P-II Trial of Pexidartinib for Tenosynovial Giant Cell Tumor in Japan,58381,12-04-2021
Bayer Reports Results of Aliqopa (copanlisib) + Rituximab in P-III CHRONOS-3 Study for Relapsed Indolent Non-Hodgkin's Lymphoma,58393,12-04-2021
BMS Presents Results of Opdivo (nivolumab) + CT in P-III CheckMate-816 Trial for Resectable NSCLC at AACR2021,58398,12-04-2021
Microsoft to Acquire Nuance for ~$19.7B,58412,13-04-2021
Novartis's Xolair (omalizumab) Prefilled Syringe for Self-Injection Receives the US FDA's Approval Across All Indications,58416,13-04-2021
Sage and Biogen Report Results of SAGE-324 in P-II KINETIC Study for Essential Tremor,58421,13-04-2021
DiaSorin to Acquire Luminex for ~$1.8B,58432,13-04-2021
Sanofi Collaborates with C4XD for an Oral Therapy to Treat Inflammatory Diseases,58440,13-04-2021
Avantor to Acquire Ritter and its Affiliates for ~$1.06B,58446,13-04-2021
J&amp;J Pauses Dosing of COVID-19 Vaccine Due to Blood Clotting,58457,14-04-2021
Roche and Biocorp Launch Mallya Smart Insulin Pen for Patients with Diabetes in France,58465,14-04-2021
AstraZeneca's Tagrisso (osimertinib) Receives the NMPA's Approval for the Adjuvant Treatment of Patients with Early-Stage EGFR-Mutated Lung Cancer,58470,14-04-2021
Spark Therapeutics Signs an Option Agreement with Senti Bio to Develop Precision Gene Therapies,58478,14-04-2021
Innovent and Lilly Present Results of Tyvyt (sintilimab) in P-III ORIENT-3 Trial as 2L Treatment for Advanced or Metastatic Squamous NSCLC at AACR 2021,58483,14-04-2021
Merck KGaA Expand its Collaboration with NKMax to Evaluate the Combination of SNK01 + Erbitux (cetuximab) for Metastatic NSCLC,58495,14-04-2021
Eli Lilly Signs an Exclusive License Agreement with SciNeuro to Develop and Commercialize Alpha-synuclein Targeted Therapies in China,58508,15-04-2021
Genentech Presents Results of Two-Year Data for Evrysdi (risdiplam) in Infants with Type 1 SMA at AAN2021,58517,15-04-2021
Medtronic Launches World's First Extended Insulin Infusion Set to Reduce Burden for People with Diabetes in Europe,58526,15-04-2021
BMS' Opdivo (nivolumab) + Cabometyx (cabozantinib) Receive EC's Approval for 1L Treatment of Advanced Renal Cell Carcinoma,58531,15-04-2021
Melinta's Kimyrsa (oritavancin) Receives the US FDA's Approval for the Treatment of Acute Bacterial Skin and Skin Structure Infections,58537,15-03-2021
The US FDA Approves New Indication and Formulation for Astellas' Myrbetriq,58543,26-03-2021
AVEO Oncology's Fotivda (tivozanib) Receives the US FDA's Approval for the Treatment of R/R Advanced Renal Cell Carcinoma,58546,10-03-2021
Boehringer Ingelheim and MD Anderson Expand their Collaboration to Accelerate Targeted Therapies for Lung Cancer,58551,15-04-2021
Corium's Azstarys (serdexmethylphenidate and dexmethylphenidate) Receives the US FDA's Approval for ADHD in Patients Aged 6 Years and Older,58552,03-03-2021
