S.No.,Product,CompanyName
4815,,"Harmony Biosciences,ConSynance Therapeutics"
4816,,AbbVie
4817,Disitamab Vedotin,"Seagen (formerly Seattle Genetics),RemeGen"
4818,Vutrisiran,Alnylam
4819,"KEYTRUDA,Pembrolizumab",Merck & Co.
4820,FIN-524,Takeda
4821,Tapinarof,Dermavant Sciences
4822,"EPIDIOLEX,cannabidiol",GW Pharma
4823,KEYTRUDA,Merck & Co.
4824,,Boston Scientific
4825,Roxadustat,FibroGen
4826,DYAI-100,"Sorrento, Dyadic"
4827,Lenvima+keytruda,Merck & Co.
4828,CFT-7455,C4 Therapeutics
4829,IBI-306,Innovent Biologics 
4830,"Plonmarlimab,TJM2",I-Mab
4831,GC-5107A,Green Cross
4832,Xywav,Jazz
4833,,Aprea Therapeutics
4834,,"Wise,NYU Langone Health"
4835,Palovarotene,Ipsen
4836,"Regdanvimab,CT-P59",Celltrion
4837,Toripalimab,"Coherus BioSciences,Junshi"
4838,"WELIREG,Belzutifan",Merck & Co.
4839,"VICINEUM,Oportuzumab monatox",Sesen
4840,Lebrikizumab,Eli Lilly
4841,TICOVAC,Pfizer
4842,Molnupiravir,Merck & Co.
4843,RP-A501 ,Rocket Pharma
4844,"LYUMJEV,Insulin lispro",Eli Lilly
4845,Tafasitamab,"Incyte,InnoCare Pharma"
4846,,"Exelixis,Invenra"
4847,Amplatzer,Abbott
4848,"COSENTYX,Secukinumab",Novartis
4849,Opdivo+yervoy,BMS
4850,"TWYNEO,Benzoyl peroxide, Tretinoin",Sol-Gel
4851,"JEMPERLI,Dostarlimab",GSK
4852,Mitapivat,Agios Pharmaceuticals
4853,,"SignalPath,Verily"
4854,"QARZIBA, Dinutuximab beta","BeiGene, EUSA"
4855,"BEOVU,Brolucizumab",Novartis
4856,,"BMS,Exscientia"
4857,Atogepant,AbbVie
4858,"JARDIANCE, Empagliflozin","Boehringer Ingelheim,Eli Lilly"
4859,Toripalimab,"Coherus BioSciences,Junshi"
4860,WTX-124,"Merck & Co.,Werewolf Therapeutics"
4861,,"Orion,Alligator"
4862,"KEYTRUDA,Pembrolizumab (Merck) ADG-106 (Adagene)","Adagene, MSD"
4863,"ABECMA,Idecabtagene vicleucel",BMS
4864,Lenacapavir,Gilead
4865,"EVRENZO, Roxadustat","Astellas, FibroGen"
4866,"RYBREVANT, Amivantamab-vmjw",Janssen Pharmaceuticals
4867,AZD-7442,AstraZeneca
4868,Ventana,Roche
4869,"OPDIVO,Nivolumab",BMS
4870,Tislelizumab,BeiGene
4871,"XELJANZ,Tofacitinib citrate",Pfizer
4872,,Zydus
4873,"Ravulizumab,ULTOMIRIS",Alexion
4874,,"Pfizer,Trillium Therapeutics"
4875,"COMIRNATY, COVID-19 Vaccine","Pfizer,BioNTech"
4876,,"Takeda,Genevant"
4877,Izencitinib,Theravance Biopharma
4878,Bintrafusp Alfa,"Merck KGaA,GSK"
4879,"KYMRIAH,Tisagenlecleucel",Novartis
4880,"Bimzelx,Bimekizumab",UCB
4881,,Roche
4882,"RINVOQ,Upadacitinib",AbbVie
4883,,"Arbor Pharmaceuticals,Vertex"
4884,"OPDIVO, Nivolumab, CABOMETYX,Cabozantinib","Takeda, Ono"
4885,Efgartigimod alfa,Argenx
4886,"KORSUVA, Difelikefalin","Cara,Vifor Pharma"
4887,,"Eli Lilly,Lycia"
4888,CDx,Thermo Fisher
4889,"Vaxneuvance, Pneumococcal 15-valent conjugate vaccine",Merck
4890,"Forxiga, Dapagliflozin",AstraZeneca
4891,COMIRNATY,"Pfizer, BioNTech"
4892,ALXN-1840,AstraZeneca
4893,NBL-015,"NovaRock, Flame BioSciences"
4894,"Minjuvi, Tafasitamab","Incyte, MorphoSys"
4895,Plinabulin,"BeyondSpring Pharmaceuticals, Jiangsu Hengrui"
4896,,"Innovent Biologics,Bolt Biotherapeutics"
4897,"REPATHA, Evolocumab",Amgen
4898,"SKYTROFA, Lonapegsomatropin",Ascendis Pharma
4899,IMX-110 (Immix) Tislelizumab (BieGene),"BeiGene, Immix Biopharma"
4900,Vivistim System,MicroTransponder
4901,"BAT2206, Ustekinumab Biosimilar","Bio-Thera Solutions, Hikma Pharmaceuticals"
4902,"DUPIXENT, Dupilumab","Sanofi, Regeneron"
4903,Nirogacestat,"SpringWorks Therapeutics, Dana-Farber Cancer Institute"
4904,Abrocitinib,Pfizer
4905,,"Abbott, Boston Scientific"
4906,GBP-510,"GSK, SK Bioscience ,AstraZeneca, University of Oxford"
4907,JTA-004,Bone Therapeutics
4908,,"Baxter, Hill-Rom Holdings"
4909,"UPTRAVI, Selexipag",Janssen Pharmaceuticals
4910,"JARDIANCE, Empagliflozin","Boehringer Ingelheim, Eli Lilly"
4911,"FKB238, Bevacizumab Biosimilar",Centus Biotherapeutics
4912,,"Cipla, Kemwell Biopharma"
4913,"FYB-201, Ranibizumab Biosimilar","Formycon, Bioeq"
4914,"BYOOVIZ, Ranibizumab Biosimilar",Samsung Bioepis
4915,"LEQVIO, Inclisira",Novartis
4916,Semorinemab,AC Immune
4917,Elinzanetant,Bayer
4918,HIV Vaccine,J&J
4919,"Keytruda, Pembrolizumab",Merck & Co.
4920,Molnupiravir,"Merck & Co., Ridgeback"
4921,"HERZUMA, Trastuzumab biosimilar",Celltrion Healthcare
4922,Romiplostim Biosimilar,Enzene Biosciences Ltd.
4923,,Nora Pharma
4924, NGS-based CDx,"AstraZeneca, Thermo Fisher"
4925,LANTUS,Sanofi
4926,Pevonedistat,Takeda
4927,EVT-8683,"Evotec, BMS"
4928,"Brukinsa,zanubrutinib",BeiGene
4929,AT-132,Astellas
4930,INVEGA HAFYERA,Janssen Pharmaceuticals
4931,"OMNITROPE, Somatropin",Sandoz
4932,,"Baxter, Hill-Rom Holdings"
4933,,"Abbott,Walk Vascular"
4934,"ULTOMIRIS, Ravulizumab",Alexion
4935,RSVpreF Vaccine,Pfizer
4936,"COSENTYX, Secukinumab biosimilar",Novartis
4937,FB-401,Forte
4938,"CFZ-533, Iscalimab",Novartis
4939,"E-7777, Denileukin diftitox","Dr. Reddy's, Citius Pharmaceuticals"
4940,BMN-307,BioMarin
4941,Tezepelumab,"AstraZeneca, Amgen"
4942,Eliapixant,Bayer
4943,SPIKEVAX,Moderna
4944,Relmacabtagene Autoleucel,JW Therapeutics
4945,,"NeuExcell Therapeutics, Spark Therapeutics"
4946,,"Advent International, GIC Private Limited ,Sobi"
4947,"TRUDHESA, Dihydroergotamine Mesylate",Impel NeuroPharma
4948,COVI-MSC,Sorrento
4949,"Tocilizumab biosimilar, Tocira",Hetero
4950,,"Genentech, Adaptimmune"
4951,"Rezurock, Thymoglobulin, Mozobil","Sanofi, Kadmon"
4952,,"Google, Mayo Clinic"
4953,Ilofotase Alfa,"AM-Pharma, Kyowa Kirin"
4954,Tyvaso DPI,United Therapeutics
4955,FASENRA,AstraZeneca
4956,BAT-1706,"Sandoz, Bio-Thera Solutions"
4957,"ORPATHYS, Savolitinib (AZ & HUTCHMED) TAGRISSO, Osimertinib (AZ)","AstraZeneca, HUTCHMED"
4958,Rilzabrutinib,Sanofi
4959,"PT027, Albuterol, Budesonide",AstraZeneca
4960,Onvansertib,Cardiff Oncology
4961,,"ICU Medical, Smiths Medical"
4962,,"Eli Lilly, ProQR"
4963,,"Roche, TIB Molbiol"
4964,Tapinarof,Dermavant Sciences
4965,"JARDIANCE, Empagliflozin","Boehringer Ingelheim, Eli Lilly"
4966,"BYOOVIZ, Ranibizumab Biosimilar",Samsung Bioepis
4967,,"Boehringer Ingelheim, Twist Bioscience"
4968,Tislelizumab,"BeiGene, Novartis"
4969,"IMFINZI, Durvalumab, Tremelimumab",AstraZeneca
4970,,"ZOLL Medical, Itamar Medical"
4971,"Amdizalisib, HMPL-689",HUTCHMED
4972,RGX-314,"AbbVie, REGENXBIO"
4973,"OPDIVO, Nivolumab,YERVOY, Ipilimumab",BMS
4974,NXP001,"Nuformix, Oxilio"
4975,,"AzurRx BioPharma, First Wave Bio"
4976,Toripalimab,"Coherus BioSciences, Junshi"
4977,,"Everest Medicines, Providence"
4978,"OPDIVO, Nivolumab, YERVOY, Ipilimumab","Ono, BMS"
4979,"LUMAKRAS, sotorasib",Amgen
4980,,"Ginkgo Bioworks, Soaring Eagle Acquisition"
4981,"Opaganib, ABC-294640",RedHill Biopharma
4982,,"Roche, Temedica"
4983,,"AbCellera, TetraGenetics"
4984,"IO102-IO103 (IO Biotech) KEYTRUDA, Pembrolizumab (Merck)","MSD, IO Biotech"
4985,"BRUKINSA, zanubrutinib",BeiGene
4986,"EXKIVITY, mobocertinib",Takeda
4987,"SPINRAZA, Nusinersen",Biogen
4988,"Keytruda, Pembrolizumab (Merck) HB-200 (Hookipa)","Merck & Co., Hookipa"
4989,"Orladeyo, Berotralstat",BioCryst
4990,"Lumakras, Sotorasib, Vectibix, Panitumumab ",Amgen
4991,"Opdivo, Nivolumab, Yervoy, Ipilimumab",BMS
4992,"BI-1701963 (BI) Lumakras, Sotorasib (Amgen)","Boehringer Ingelheim, Amgen"
4993,,"Clarus Therapeutics, McGill University"
4994,"Vixotrigine, BIIB-074",Biogen
4995,"Rinvoq, Upadacitinib",AbbVie
4996,Toripalimab,Coherus BioSciences & Junshi
4997,CTx-PDE6b,"Coave Therapeutics, Thea Open Innovation"
4998,XNW-1011,"Everest Medicines, Sinovent, SinoMab Bioscience"
4999,"Adagrasib, MRTX-849, Cetuximab",Mirati Therapeutics
5000,"Libtayo, Cemiplimab","Regeneron Pharmaceuticals Inc., Sanofi"
5001,"Keytruda, Pembrolizumab",Merck & Co.
5002,"Cabometyx, Cabozantinib",Exelixis
5003,"Imfinzi, Durvalumab",AstraZeneca
5004,"BYOOVIZ, Ranibizumab","Samsung Bioepis, Biogen"
5005,"Portico, FlexNav TAVR system",Abbott
5006,,"Bayer, Gubra"
5007,,"Novartis, Arctos Medical"
5008,"VS-6766, Lumakrastm, Sotorasib","Amgen, Verastem Oncology"
5009,,"Boston Scientific, Devoro Medical"
5010,"OPZELURA, Ruxolitinib",Incyte
5011,,"Boehringer Ingelheim, Abexxa Biologics"
5012,"TIVDAK, Tisotumab vedotin-tftv","Seagen, Genmab"
5013,"Cabometyx, Cabozantinib",Exelixis
5014,Maralixibat,"Takeda, Mirum Pharmaceuticals"
5015,VT1021,Vigeo Therapeutics
5016,,"AbCellera, Everest Medicines"
5017,Sintilimab,Innovent Biologics 
5018,Epic Plus,Abbott
5019,"Jakafi, Ruxolitinib",Incyte
5020,"VEKLURY,remdesivir",Gilead
5021,"IMU-838, N4-Hydroxycytidine","Immunic, University Medical Center Goettingen"
5022,"EVRYSDI, Risdiplam",Roche
5023,,"AstraZeneca, VaxEquity"
5024,IBI-112,Innovent Biologics
5025,,"Pfizer, BioNTech"
5026,,"GE Healthcare, BK Medical"
5027,SPR-206,Everest Medicines
5028,"REPATHA, Evolocumab",Amgen
5029,Taletrectinib,"Innovent Biologics,AnHeart Therapeutics"
5030,Relmacabtagene Autoleucel Injection,JW Therapeutics
5031,"Ingelvac Circoflex, Ingelvac Prrsflex EU",Boehringer Ingelheim
5032,"PADCEV, Enfortumab Vedotin","Astellas, Seagen"
5033,"ALOFISEL, Darvadstrocel",Takeda
5034,Axatilimab,"Incyte, Syndax"
5035,"Soteria, Phloral","Bio-Thera Solutions, Intract Pharma"
5036,Orismilast Oral,"Innovent Biologics, UNION therapeutics"
5037,"SAPHNELO, Anifrolumab",AstraZeneca
5038,Lecanemab,Eisai
5039,S-365598,"ViiV Healthcare, Shionogi"
5040,,"Boehringer Ingelheim,Invetx"
5041,"ERBITUX, Cetuximab Biosimilar ,BRAFTOVI, Encorafenib",Eli Lilly
5042,"QULIPTA, Atogepant",AbbVie
5043,,"AstraZeneca, Caelum Biosciences"
5044,"Dovato, Dolutegravir/Lamivudine",ViiV Healthcare
5045,"Ligelizumab, QGE-031",Novartis
5046,,Medtronic
5047,"REGEN-COV, Casirivimab, Imdevimab",Regeneron
5048,RSV Vaccine,Janssen Pharmaceuticals
5049,OCS Liver System,TransMedics
5050,JR-141,"Takeda, JCR Pharmaceuticals"
5051,Tirzepatide,Eli Lilly
5052,,"Merck, Acceleron"
5053,"Sunovion, Sumitomo Dainippon",Otsuka
5054,"Remibrutinib, LOU-064",Novartis
5055,Tapinarof,Dermavant Sciences
5056,"Amlitelimab, KY-1005",Sanofi
5057,Molnupiravir,"Merck & Co., Ridgeback"
5058,"Relatlimab, Nivolumab",BMS
5059,"TECARTUS, Brexucabtagene autoleucel",Kite Pharma
5060,Bintrafusp Alfa,"Merck KGaA, GSK"
5061,,"Selecta, Takeda"
5062,"BQ201, Ranibizumab Biosimilar",Polpharma
5063,AZD-7442,AstraZeneca
5064,"CHS-201, Ranibizumab Biosimilar",Coherus Biosciences
5065,XEN1101,Xenon
5066,Guardant Reveal Blood Test,Guardant Health
5067,COVID-19 Vaccine,J&J
5068,,"Inotiv, Plato BioPharma"
5069,Zuranolone,"Sage Therapeutics, Biogen"
5070,"ADAKVEO, Crizanlizumab",Novartis
5071,KB-295,Kaleido Biosciences
5072,,"Boston Scientific, Baylis Medical"
5073,"BCD-021, Bevacizumab Biosimilar",Biocad
5074,"MSB11456, Tocilizumab biosimilar",Fresenius Kabi
5075,"TX05, Trastuzuma Biosimilar",Tanvex BioPharma
5076,"AVT02, Humira",Alvotech
5077,"ONTRUZANT, Trastuzumab",Samsung Bioepis
5078,,"Pfizer, Voyager"
5079,"FLUZONE High-Dose Quadrivalent Vaccine, COVID-19 mRNA Booster Dose",Sanofi
5080,Ketamine,PharmaTher
5081,"DNL343, SAR443820",Denali
5082,Deucravacitinib,BMS
5083,,"Amgen, Neumora Therapeutics"
5084,"Bambevi, Bevacizumab Biosimilar",Apobiologix
5085,"AVT-02, Adalimumab Biosimilar",Alvotech
5086,"RINVOQ, Upadacitinib",AbbVie
5087,WEE1 program,"Schrodinger, MD Anderson"
5088,"Aagrasib, SAR-442720, RMC-4630","Sanofi,Mirati Therapeutics"
5089,ALLO-501A,Allogene
5090,"TAK-620,Maribavir",Takeda
5091,"RINVOQ,Upadacitinib",AbbVie
5092,"STELARA, Ustekinumab",Janssen Pharmaceuticals
5093,Gantenerumab,Genentech
5094,Repotrectinib,Turning Point Therapeutics
5095,RGX-314,REGENXBIO
5096,Molnupiravir,Ridgeback;Merck & Co.
5097,,"Supernus,Adamas Pharmaceuticals"
5098,AZD-7442,AstraZeneca
5099,,"Pacira,Flexion Therapeutics"
5100,SRP-9001,Sarepta
5101,,"AbCellera,Salipro"
5102,STRO-001,"Sutro Biopharma,BioNova Pharmaceuticals"
5103,,Protagonist
5104,,"Takeda,Poseida Therapeutics"
5105,CG-01,"Spark Therapeutics,CombiGene"
5106,"UV1,Pembrolizumab",Ultimovacs
5107,Tolebrutinib,Sanofi
5108,"VERZENIO,Abemaciclib",Eli Lilly
5109,SARCLISA,Sanofi
5110,Ketamine,PharmaTher
5111,Elzovantinib+aumolertinib,"Turning Point Therapeutics,EQRx"
5112,"KEYTRUDA,Pembrolizumab",Merck & Co.
5113,BEOVU,Novartis
5114,REGEN-COV,Regeneron
5115,"APL-1202,Tislelizumab",Asieris Pharamaceuticals
5116,"VERZENIO,Abemaciclib",Eli Lilly
5117,Imfinzi+tremelimumab,AstraZeneca
5118,,Hologic
5119,XL-114,"Exelixis,Aurigene"
5120,GL-GLA,Gan & Lee Pharmaceuticals
5121,"ZEPOSIA,Ozanimod hydrochloride",BMS
5122,TECENTRIQ,Genentech
5123,"SKYRIZI,Risankizumab-rzaa",AbbVie
5124,"CYLTEZO,Adalimumab-adbm",Boehringer Ingelheim
5125,"BAT-2206, Ustekinumab","Bio-Thera Solutions,Pharmapark"
5126,Sintilimab,Innovent Biologics
5127,,"Ipsen,Accent"
5128,,"Takeda,Wave Life Sciences"
5129,TLANDO,"Lipocine,Antares"
5130,"BIKTARVY,Bictegravir,Emtricitabine/Tenofovir Alafenamide",Gilead
5131,"Sapanisertib,Mivavotinib","Takeda,Calithera"
5132,Tirzepatide,Eli Lilly
5133,"DUPIXENT,Dupilumab",Sanofi
5134,,"Sana,Beam"
5135,ATI-2173 and vebicorvir,Antios
5136,BI-3720931,"Boehringer Ingelheim,Oxford Biomedica"
5137,AT-527,Atea Pharmaceuticals
5138,Nedosiran,Dicerna
5139,,SpringWorks Therapeutics
5140,,"Janssen Biotech, F-star"
5141,,"Sumitomo Dainippon Pharma,BehaVR"
5142,"Dupixent,dupilumab","Regeneron,Sanofi"
5143,,"Pfizer,BioNTech"
5144,"PREVNAR 20,Pneumococcal 20-valent Conjugate Vaccine",Pfizer
5145,,"Antengene,LegoChem Biosciences"
5146,"LIVMARLI,maralixibat",Mirum Pharmaceuticals
5147,IgG Protease,"Selecta,Genovis"
5148,"Tafasitamab,pemigatinib","Incyte,Specialised Therapeutics Australia"
5149,Ibrexafungerp,Scynexis
5150,"DUPIXENT, Dupilumab","Regeneron,Sanofi"
5151,Tralokinumab,Leo Pharma
5152,"Budesolv, Budesonide","Marinomed,Shandong Luoxin Pharmaceutical"
5153,Balstilimab,Agenus
5154,SUSVIMO,Genentech
5155,"DUPIXENT, Dupilumab","Regeneron, Sanofi"
5156,"Doravirine, Islatravir",MSD
5157,Molnupiravir,Ridgeback;Merck & Co.
5158,Canakinumab,Novartis
5159,Datopotamab deruxtecan (Daiichi Sankyo/AZ) Keytruda (Merk),"Daiichi Sankyo, AstraZeneca, Merck & Co."
5160,"EVX-01+keytruda, pembrolizumab","Merck & Co.,Evaxion"
5161,IMFINZI,AstraZeneca
5162,COVID-19 Vaccine,Moderna
5163,"Remogliflozin Etabonate,Vildagliptin, Metformin Hydrochloride",Glenmark
5164,LUNAR-2,Guardant Health
5165,"COVID-19, Vaccine","Pfizer,BioNTech"
5166,,"Selecta, Ginkgo Bioworks"
5167,,"Vertex,Mammoth Biosciences"
5168,ANG-3777,"Vifor Pharma, Angion"
5237,Top 20 Oncology Companies,Top COVID-19 Deals
5238,Top 20 Animal Health Companies,Top COVID-19 Deals
5239,Top 20 Life Sciences Deals,Top COVID-19 Deals
5240,Top 20 BioPharma Companies,Top 20 Oncology Companies
5241,Top 20 BioPharma Companies,Top 20 Animal Health Companies
5242,Top 20 BioPharma Companies,Top 20 Life Sciences Deals
5243,Top 20 Biopharma Deal Terminations,Top 20 BioPharma Companies
5244,,
,,
nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Headquarter: Illinois, virology with additional targets like cystic fibrosis and women&rsquo;s health and has enriched pipeline in immunology and neuroscience. In Q2&rsquo;19, AbbVie acquired Allergan for $63B for the expansion of its revenue base with the addition of Allergan&rsquo;s medical aesthetics and ophthalmology portfolio. In Nov 2019
5245,Top 20 Diagnostics Companies,Top 20 BioPharma Companies
5246,Top 20 Diagnostics Companies,Top 20 Biopharma Deal Terminations
5247,,Top 20 Life Sciences Deals
5248,,
,,
"arket Cap: ~$39.92B&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Headquarter: Amsterdam- The Netherlands </strong></p>  <p><!-- /wp:paragraph --><!-- wp:paragraph --></p>  <p>Philips Healthcare has focused their research and development efforts to develop new approaches in the areas of radiology- cardiology- oncology- decision support- home health- respiratory and other critical areas. Its parent company- Royal Philips is a diversified company focusing on improving public health with meaningful innovation offering treatments at a lower cost.?Philips Healthcare@home providing a wide range of healthcare services at the patient?s home with the help of experienced and certified in Basic Life Support (BLS) professionals.</p>  <p><!-- /wp:paragraph --><!-- wp:image {""""id"""":17038} --></p>  <p><img alt="""""""" src=""""https://www.pharmashots.com/wp-content/uploads/2019/07/Roche.png"""" /></p>  <p><!-- /wp:image --><!-- wp:paragraph --></p>  <p><strong>Diagnostic Revenue: $13.08B&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Total Employees: ~92-400</strong></p>  <p><!-- /wp:paragraph --><!-- wp:paragraph --></p>  <p><strong>Founded Year: 1896&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Stock Exchange: SWX</strong></p>  <p><!-- /wp:paragraph --><!-- wp:paragraph --></p>  <p><strong>Market Cap: ~$230B&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Headquarter: Basel- Switzerland </strong></p>  <p><!-- /wp:paragraph --><!-- wp:paragraph --></p>  <p>Roche is a Swiss multinational healthcare company operating worldwide under pharmaceuticals and diagnostics divisions. Roche has a focus on multiple therapy areas including ophthalmology- oncology and immunology. The Diagnostics segment of Roche is divided into four segments: Molecular Diagnostics- Diabetes Care- Tissue Diagnostics- Centralized and Point of Care Solutions. The total revenue generated by Diagnostic segment is $13.08B</p>  <p><strong>Related Post:&nbsp;<a href=""""https://pharmashots.com/15481/top-20-medical-device-companies-based-on-2018-revenue"""">Top 20 Medical Device Companies Based on 2018 Revenue</a></strong></p>  <p><!-- /wp:paragraph --></p>  <p>&nbsp;</p>""",PharmaShots Top 20,
5249,,
,,
p;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Total Employees: ~72, and Document Solutions. In Jul 2019, Fujifilm Sonosite signed an agreement with Partners HealthCare with the focus to apply AI to improve the utility and functionality of portable ultrasound. Additionally
5250,,
,,
"ollection kits available through retail and collaborated with GENFIT to commercialize novel diagnostic test for liver diseases. Moreover- the company collaborated with public health authorities on no-charge antibody test program to accelerate COVID-19 blood plasma donation.</p> <!-- /wp:paragraph --><!-- wp:image {""""align"""":""""center""""-""""id"""":61123-""""sizeSlug"""":""""large""""-""""linkDestination"""":""""none""""} -->  <p><img alt="""""""" src=""""https://pharmashots.com/wp-content/uploads/2021/06/5-1024x157.png"""" /></p> <!-- /wp:image --><!-- wp:paragraph -->  <p>&nbsp;</p> <!-- /wp:paragraph --><!-- wp:paragraph -->  <p><strong>Diagnostic Revenue: $10.00B&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Total Employees: ~81", oncology, decision support
5251,,
,,
;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp; Headquarter: Mumbai, the company also received approval for Cequa (cyclosporine ophthalmic solution," 0.09%) from the US FDA. Sun Pharma has a pipeline of 118 ANDAs and 8 NDAs pending with the US FDA.</p>  <p><!-- /wp:paragraph --></p>  <p><img alt="""""""" height=""""277"""" src=""""/ckfinder/userfiles/files/image(107).png"""" width=""""1938"""" /><!-- wp:paragraph --></p>  <p><strong>Generic Segment Revenue: $5.2B&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Total Employees: ~92"
5252,Top 20 Immunology Companies,Top 20 Generics Pharma Companies
5253,Top 20 Immunology Companies,Top 20 Generics Pharma Companies
5254,Top 20 Innovative Digital Therapeutics,Top 20 Immunology Companies
5255,,
,,
ounded Year: 1849&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Headquarter: New York, inflammation, rare disease
5256,Top 20 Life Sciences Deals,Top 20 Immunology Companies
5257,Top 20 Life Sciences Deals,Top 20 Innovative Digital Therapeutics
5258,Top 20 Medical Device Companies,Top 20 Innovative Digital Therapeutics
5259,Top 20 Medical Device Companies,Top 20 Life Sciences Deals
5260,Top 20 Medical Device Companies,Top 20 Life Sciences Deals
5261,,
,,
sp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Headquarters: Bad Homburg, infusion therapies, and clinical nutrition products. In the fields of biosimilars
5262,,
,,
, a next-generation flow diverter to treat brain aneurysms post the CE Mark," in the EU.<strong> </strong>In Nov 2019 Stryker acquired Wright Medical for $5.4B with the focus to enhance its global footprints in trauma &amp; extremities with its expected closure in H2&rsquo;20.</p>  <p><img alt="""""""" height=""""277"""" src=""""/ckfinder/userfiles/files/image(95).png"""" width=""""1953"""" /></p>  <p>&nbsp;</p>  <p>&nbsp;</p>  <p><strong>&nbsp;&nbsp;&nbsp;</strong></p>  <p><strong>Medical Device Revenue: $15.63B&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Total Employees: ~49"
